Bat||Ominous Stat Tied To Bucs’ Coordinator Change|2025-02-21 16:54:00|24|0
Buc1987|2025-02-22 12:12:00|Ominous Stat Tied To Bucs’ Coordinator Change|2025-02-21 16:54:00|2|19.3
Bucs4Ever|2025-02-22 21:21:00|Ominous Stat Tied To Bucs’ Coordinator Change|2025-02-21 16:54:00|14|28.45
BakerTime|2025-02-21 15:26:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|7|0.15
BigBucsFan|2025-02-21 15:35:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|3|0.3
Defense Rules|2025-02-21 15:49:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|47|0.5333333333333333
Pahpahmike|2025-02-21 16:00:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|71|0.7166666666666667
StickinUp4Centers|2025-02-21 16:04:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|23|0.7833333333333333
Pewter Power|2025-02-21 16:11:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|35|0.9
Pahpahmike|2025-02-21 16:12:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|41|0.9166666666666666
Miller5252|2025-02-21 16:14:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|1|0.95
Dewey Selmon|2025-02-21 16:23:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|21|1.1
Jake been there since the beginning|2025-02-21 17:29:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|79|2.2
Simeon4HOF|2025-02-21 17:48:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|1|2.5166666666666666
Brian in St Pete|2025-02-21 17:48:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|41|2.5166666666666666
Defense Rules|2025-02-21 18:33:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|25|3.2666666666666666
Durango 95|2025-02-21 20:14:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|6|4.95
Hearty Dikerson|2025-02-21 20:39:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|28|5.366666666666666
toopanca|2025-02-22 00:26:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|6|9.15
garro|2025-02-22 00:29:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|33|9.2
Aqualung|2025-02-22 01:33:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|2|10.266666666666667
Aqualung|2025-02-22 01:39:00|Bucs Shuffle Linebackers Coaches|2025-02-21 15:17:00|4|10.366666666666667
Aqualung|2025-02-21 14:44:00|“Overtime Sucks”|2025-02-21 14:20:00|43|0.4
Knothead71|2025-02-21 15:09:00|“Overtime Sucks”|2025-02-21 14:20:00|44|0.8166666666666667
mj|2025-02-21 15:11:00|“Overtime Sucks”|2025-02-21 14:20:00|7|0.85
HC Grover|2025-02-21 15:29:00|“Overtime Sucks”|2025-02-21 14:20:00|18|1.15
Usfbucs|2025-02-21 16:18:00|“Overtime Sucks”|2025-02-21 14:20:00|62|1.9666666666666666
FortMyersDave|2025-02-21 17:15:00|“Overtime Sucks”|2025-02-21 14:20:00|84|2.9166666666666665
Baking with Grizz|2025-02-21 18:00:00|“Overtime Sucks”|2025-02-21 14:20:00|4|3.6666666666666665
Scott Sharkey|2025-02-21 18:22:00|“Overtime Sucks”|2025-02-21 14:20:00|23|4.033333333333333
Bamabucs|2025-02-21 19:22:00|“Overtime Sucks”|2025-02-21 14:20:00|16|5.033333333333333
OHBucFan|2025-02-21 19:41:00|“Overtime Sucks”|2025-02-21 14:20:00|68|5.35
Curse of Gruden|2025-02-21 19:56:00|“Overtime Sucks”|2025-02-21 14:20:00|15|5.6
garro|2025-02-22 00:35:00|“Overtime Sucks”|2025-02-21 14:20:00|15|10.25
toopanca|2025-02-22 00:35:00|“Overtime Sucks”|2025-02-21 14:20:00|1|10.25
Aqualung|2025-02-22 01:38:00|“Overtime Sucks”|2025-02-21 14:20:00|27|11.3
toopanca|2025-02-22 02:44:00|“Overtime Sucks”|2025-02-21 14:20:00|10|12.4
heyjude|2025-02-22 04:53:00|“Overtime Sucks”|2025-02-21 14:20:00|15|14.55
darengibo|2025-02-22 09:00:00|“Overtime Sucks”|2025-02-21 14:20:00|17|18.666666666666668
Aqualung|2025-02-21 14:41:00|10/7/79: Giants 17, Buccaneers 14|2025-02-21 14:01:00|27|0.6666666666666666
HC Grover|2025-02-21 15:28:00|10/7/79: Giants 17, Buccaneers 14|2025-02-21 14:01:00|4|1.45
Watch Daddy Sling It|2025-02-21 10:34:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|6|0.06666666666666667
BuckyBuc|2025-02-21 10:36:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|12|0.1
BFFL|2025-02-21 10:43:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|9|0.21666666666666667
Joe|2025-02-21 10:45:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|9|0.25
SteveK|2025-02-21 10:49:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|26|0.31666666666666665
Kenton Smith|2025-02-21 10:51:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|59|0.35
heyjude|2025-02-21 10:51:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|28|0.35
Bee|2025-02-21 10:57:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|26|0.45
SlyPirate|2025-02-21 10:58:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|4|0.4666666666666667
El HEFE|2025-02-21 11:00:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|18|0.5
PSL Bob|2025-02-21 11:22:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|67|0.8666666666666667
JimBobBuc|2025-02-21 11:57:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|80|1.45
Mike Johnson||SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|28|0
Beeej|2025-02-21 12:13:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|16|1.7166666666666666
John Cecilia||SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|18|0
BuckyBuc|2025-02-21 12:54:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|24|2.4
Canabuc|2025-02-21 12:57:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|29|2.45
Defense Rules|2025-02-21 13:07:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|84|2.6166666666666667
Pewter Power|2025-02-21 13:14:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|37|2.7333333333333334
Scotty in Fat Antonio|2025-02-21 13:24:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|15|2.9
geno711|2025-02-21 13:33:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|59|3.05
Aqualung|2025-02-21 13:40:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|41|3.1666666666666665
Allbuccedup|2025-02-21 13:59:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|16|3.4833333333333334
First Name Greatest|2025-02-21 14:01:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|19|3.5166666666666666
Rod Munch|2025-02-21 14:23:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|38|3.8833333333333333
Bucsfan||SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|10|0
ECBucs|2025-02-21 14:42:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|9|4.2
Oxycondomns|2025-02-21 15:03:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|9|4.55
Defense Rules|2025-02-21 15:09:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|71|4.65
Guzzie55|2025-02-22 00:04:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|43|13.566666666666666
BBax7|2025-02-22 18:55:00|SEC Defenders On Daniel Jeremiah’s Radar For Bucs At No. 19|2025-02-21 10:30:00|25|32.416666666666664
FortMyersDave|2025-02-21 07:25:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|142|0.4166666666666667
LEWI|2025-02-21 07:38:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|9|0.6333333333333333
LEWI|2025-02-21 07:39:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|9|0.65
PSL Bob|2025-02-21 07:51:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|29|0.85
LEWI|2025-02-21 07:55:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|9|0.9166666666666666
JoeSea|2025-02-21 08:06:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|7|1.1
Bojim|2025-02-21 08:35:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|20|1.5833333333333333
Baking with Grizz|2025-02-21 08:36:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|7|1.6
Bill Kilmer||Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|116|0
StickinUp4Centers|2025-02-21 09:07:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|19|2.1166666666666667
ReeeBarrr|2025-02-21 09:52:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|4|2.8666666666666667
SlyPirate|2025-02-21 09:57:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|25|2.95
Defense Rules|2025-02-21 10:02:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|48|3.033333333333333
toopanca|2025-02-21 10:04:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|17|3.066666666666667
heyjude|2025-02-21 10:16:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|10|3.2666666666666666
Kenton Smith|2025-02-21 10:38:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|74|3.6333333333333333
Aqualung|2025-02-21 11:00:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|42|4.0
Defense Rules|2025-02-21 11:16:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|42|4.266666666666667
Defense Rules|2025-02-21 12:44:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|23|5.733333333333333
Hunter|2025-02-21 13:28:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|18|6.466666666666667
Simeon4HOF|2025-02-21 17:53:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|14|10.883333333333333
cmurda|2025-02-22 10:27:00|Tristan Wirfs Has Strong Defense Of Lavonte David|2025-02-21 07:00:00|7|27.45
Ryan|2025-02-21 05:28:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|10|1.7166666666666666
BucU|2025-02-21 06:32:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|14|2.783333333333333
stpetebucsfan|2025-02-21 06:47:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|4|3.033333333333333
FortMyersDave|2025-02-21 07:10:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|60|3.4166666666666665
Lt. Dan|2025-02-21 07:23:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|36|3.6333333333333333
KABucs|2025-02-21 07:35:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|8|3.8333333333333335
heyjude|2025-02-21 08:28:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|84|4.716666666666667
Bucs And Them|2025-02-21 08:31:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|43|4.766666666666667
Bojim|2025-02-21 08:38:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|13|4.883333333333334
BA’s Red Pen|2025-02-21 08:39:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|3|4.9
Gipper|2025-02-21 09:37:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|1|5.866666666666666
SlyPirate|2025-02-21 10:00:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|1|6.25
RustyRhinos|2025-02-21 10:33:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|36|6.8
Aqualung|2025-02-21 10:55:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|45|7.166666666666667
Mike Johnson||BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|52|0
Henry|2025-02-21 14:15:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|2|10.5
Mike in LOL|2025-02-21 15:45:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|34|12.0
stpetebucsfan|2025-02-21 18:58:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|1|15.216666666666667
Oneilbuc|2025-02-21 20:33:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|48|16.8
Gipper|2025-02-21 21:28:00|BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|96|17.716666666666665
Famu_Rattler||BSPN: Chris Godwin’s Best Decision Should Be To Remain With Bucs|2025-02-21 03:45:00|2|0
OR Buc|2025-02-21 00:10:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|22|0.16666666666666666
OHBucFan|2025-02-21 00:15:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|75|0.25
Joe|2025-02-21 00:26:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|35|0.43333333333333335
kgh4life|2025-02-21 00:28:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|13|0.4666666666666667
Steven007|2025-02-21 00:41:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|60|0.6833333333333333
Aaron|2025-02-21 01:05:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|6|1.0833333333333333
Aaron|2025-02-21 01:08:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|22|1.1333333333333333
Pickgrin|2025-02-21 01:40:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|25|1.6666666666666667
Kysbucs18|2025-02-21 01:45:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|56|1.75
ThatAintRight!||Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|93|0
MadMax|2025-02-21 01:54:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|9|1.9
AlBa|2025-02-21 02:04:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|38|2.066666666666667
stpetebucsfan|2025-02-21 03:05:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|24|3.0833333333333335
Jim Fernald||Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|22|0
Obvious|2025-02-21 04:10:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|42|4.166666666666667
Defense Rules|2025-02-21 05:12:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|28|5.2
garro|2025-02-21 05:28:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|1|5.466666666666667
garro|2025-02-21 05:38:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|26|5.633333333333334
garro|2025-02-21 05:44:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|30|5.733333333333333
teacherman|2025-02-21 05:53:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|4|5.883333333333334
heyjude|2025-02-21 06:21:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|61|6.35
HC Grover|2025-02-21 06:36:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|8|6.6
Bojim|2025-02-21 08:46:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|14|8.766666666666667
Mort|2025-02-21 09:48:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|29|9.8
RustyRhinos|2025-02-21 10:21:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|33|10.35
Krutch|2025-02-21 10:24:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|12|10.4
Canabuc|2025-02-21 11:00:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|23|11.0
Brian in St Pete|2025-02-21 11:23:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|58|11.383333333333333
Mobucs|2025-02-21 13:35:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|84|13.583333333333334
Rod Munch|2025-02-21 14:36:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|51|14.6
BigBoiBuc|2025-02-21 16:25:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|55|16.416666666666668
The Smokey GO Bucs!!!|2025-02-22 09:15:00|Going After A Receiver Wouldn’t Be A Bad Idea|2025-02-21 00:00:00|74|33.25
